date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:01	1537/1537	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/default_thumb.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/default_thumb.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:02	1097/1097	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite_x.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite_x.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:02	6682/6682	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:03	1358/1358	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite_next.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite_next.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:03	1376/1376	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite_prev.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/sprite_prev.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:03	6331/6331	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/loader.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/prettyPhoto/default/loader.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:03	122092/122092	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/asset/fonts/awesome/fonts/fontawesome-webfonte0a5.ttf	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:03	991/991	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/dotted.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/dotted.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:03	1725/1725	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/shadow.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/shadow.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:03	2794/2794	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/stripes.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/stripes.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:04	2818/2818	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:29:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/featured.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/plugins/system/ytshortcodes/assets/images/featured.png	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:16	76612/76612	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.woff2	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.woff2	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:19	89824/89824	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.woff	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.woff	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:24	715890/715890	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.svg	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.svg	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:25	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.eot	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:28	132728/132728	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.ttf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.ttf	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:30	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.eot	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:31	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.eot?	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:31	13584/13584	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.woff2	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.woff2	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:34	144322/144322	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.svg	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.svg	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:35	16800/16800	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.woff	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.woff	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:39	34092/34092	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.ttf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-regular-400.ttf	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:42	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400.eot?	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:49	79444/79444	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.woff2	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:20:59	103300/103300	---M--	200	added ('OK')	font/woff	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.woff	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.woff	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:21:07	897426/897426	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.svg	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.svg	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:21:08	1749/1749	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:19%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/loaders/generic.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/loaders/generic.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/css/k2.css?v=2.10.3&b=20200429)
23:21:08	1024/1024	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:19%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/ratingstars.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/ratingstars.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/css/k2.css?v=2.10.3&b=20200429)
23:21:09	2474/2474	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:19%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/videobg.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/videobg.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/css/k2.css?v=2.10.3&b=20200429)
23:21:10	723/723	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:19%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/loaders/search.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/loaders/search.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/css/k2.css?v=2.10.3&b=20200429)
23:21:10	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.eot	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:21:15	10026/10026	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:19%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/loaders/calendar.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/components/com_k2/images/loaders/calendar.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/components/com_k2/css/k2.css?v=2.10.3&b=20200429)
23:21:15	498737/498737	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Dec%202021%2006:19:41%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/c3215be1eb7c17dbfdb6194b5e6597cf.css	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/yt-assets/c3215be1eb7c17dbfdb6194b5e6597cf.css	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/mapa-do-site)
23:21:17	950/950	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2020:22:05%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/system/arrow.png	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/templates/sj_time/images/system/arrow.png	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/mapa-do-site)
23:21:17	73/73	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Jun%202020%2020:22:18%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/components/com_xmap/assets/images/img_blue.gif	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/components/com_xmap/assets/images/img_blue.gif	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/mapa-do-site)
23:21:17	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:21:21	67870/67870	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Jan%202022%2002:21:16%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf/125-balancos-contabeis	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/index.php/lrf/125-balancos-contabeis.html	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:21:29	202616/202616	---M--	200	added ('OK')	font/ttf	date:Thu,%2004%20Jun%202020%2020:24:40%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/fontawesome/webfonts/fa-solid-900.ttf	(from http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4e8eada05f2a0196de6097474f147d5a.css)
23:21:51	209756/209756	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Dec%202021%2006:20:13%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/yt-assets/4521b38740b8a502fc21bfcf94483840.js	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/yt-assets/4521b38740b8a502fc21bfcf94483840.js	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/mapa-do-site)
23:23:59	269639/269639	---M--	200	added ('OK')	application/pdf	date:Sat,%2001%20Aug%202020%2011:00:29%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/157RGF20201SEM.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/157RGF20201SEM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:24:08	353658/353658	---M--	200	added ('OK')	application/pdf	date:Fri,%2031%20Jul%202020%2017:46:01%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/157REO20203BIM.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/157REO20203BIM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:24:13	442496/442496	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Jun%202020%2020:27:43%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/1_BIMESTRE_RREO_SGA.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/1_BIMESTRE_RREO_SGA.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:24:19	324403/324403	---M--	200	added ('OK')	application/pdf	date:Wed,%2030%20Sep%202020%2019:28:34%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/157REO20204BIM.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/157REO20204BIM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:24:29	184954/184954	---M--	200	added ('OK')	application/pdf	date:Wed,%2002%20Dec%202020%2013:18:21%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/157REO20205BIM.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/157REO20205BIM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:25:04	314198/314198	---M--	200	added ('OK')	application/pdf	date:Sat,%2016%20Jan%202021%2023:36:09%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/Sao_Goncalo_do_Amarante_CDM_2021_Anual.PDF	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/Sao_Goncalo_do_Amarante_CDM_2021_Anual.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:25:16	354480/354480	---M--	200	added ('OK')	application/pdf	date:Sat,%2016%20Jan%202021%2023:38:19%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/Sao_Goncalo_do_Amarante_PFA_2021_Anual.PDF	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2020/Sao_Goncalo_do_Amarante_PFA_2021_Anual.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:26:15	276415/276415	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Jun%202020%2020:27:10%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2019/157REO20192BIM.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2019/157REO20192BIM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:26:57	263347/263347	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Jun%202020%2020:27:07%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2019/157REO20195BIM.PDF	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2019/157REO20195BIM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:27:18	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:27:16%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/image/PFA2018.PDF	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/image/PFA2018.117.delayed	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:28:25	1555/1555	---MC-	404	error ('Categoria%20n%c3%a3o%20encontrada')	text/html	date:Sun,%2002%20Jan%202022%2002:28:24%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2018/PCG2018-1	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2018/PCG2018-1.122.delayed	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:28:57	206812/206812	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Jun%202020%2020:27:09%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2019/157RGF20182SEM.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2019/157RGF20182SEM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
23:30:58	118250/118250	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Jun%202020%2020:27:18%20GMT	http://saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2017/RGF20171SEM.pdf	C:/Meus%20Sites/PMSGA/saogoncalodoamarante.ce.gov.br/portal/images/LRF_EXERCICIO2017/RGF20171SEM.pdf	(from http://saogoncalodoamarante.ce.gov.br/portal/index.php/lrf)
